user_id	item_id	rating	timestep
1	37	5	1
1	138	5	2
1	56	1	3
1	230	5	4
1	101	5	5
1	243	1	6
1	176	5	7
1	142	5	8
1	232	1	9
1	103	1	10
1	133	1	11
1	66	1	12
1	180	1	13
1	20	5	14
1	183	5	15
1	115	1	16
1	100	5	17
1	267	5	18
1	31	5	19
1	175	5	20
1	186	5	21
1	87	5	22
1	23	5	23
1	228	1	24
1	179	5	25
1	42	5	26
1	252	5	27
1	178	5	28
1	260	1	29
1	73	5	30
1	137	1	31
1	71	5	32
1	191	5	33
1	266	1	34
1	47	5	35
1	24	5	36
1	104	5	37
1	34	5	38
1	121	5	39
1	89	5	40
1	153	5	41
1	159	1	42
1	125	5	43
1	211	5	44
1	58	1	45
1	166	5	46
1	67	1	47
1	25	5	48
1	188	5	49
1	16	5	50
1	273	5	51
1	77	5	52
1	64	5	53
1	231	1	54
1	93	5	55
1	246	1	56
1	265	1	57
1	12	1	58
2	50	5	1
2	152	5	2
2	9	5	3
2	227	5	4
2	40	5	5
2	144	5	6
2	7	5	7
2	4	5	8
2	67	5	9
2	270	5	10
2	225	5	11
2	82	5	12
2	273	5	13
2	21	5	14
2	244	5	15
2	112	5	16
2	245	5	17
2	233	1	18
2	149	5	19
2	35	5	20
2	143	5	21
2	130	5	22
2	224	5	23
2	127	5	24
2	192	5	25
2	6	1	26
2	18	5	27
2	139	1	28
2	185	5	29
2	136	1	30
2	161	5	31
2	235	1	32
2	176	5	33
2	211	5	34
2	269	1	35
2	265	5	36
2	133	5	37
2	71	5	38
2	103	5	39
2	231	5	40
2	250	5	41
2	212	5	42
2	69	1	43
2	106	5	44
2	108	5	45
2	76	5	46
2	23	5	47
2	171	5	48
2	70	1	49
2	175	5	50
3	82	5	1
3	213	1	2
3	177	5	3
3	31	5	4
3	30	1	5
3	204	5	6
3	89	1	7
3	176	5	8
3	168	5	9
3	1	5	10
3	144	5	11
3	32	5	12
3	53	5	13
3	99	5	14
3	214	5	15
3	246	5	16
3	97	5	17
3	100	5	18
3	205	1	19
3	20	5	20
3	8	1	21
3	25	5	22
3	123	5	23
3	58	1	24
3	2	5	25
3	229	1	26
3	152	5	27
3	215	5	28
3	78	5	29
3	27	5	30
3	156	5	31
3	67	5	32
3	47	5	33
3	235	5	34
3	258	5	35
3	10	5	36
3	118	5	37
3	76	5	38
3	11	1	39
3	119	5	40
3	272	5	41
3	54	1	42
3	265	5	43
3	268	5	44
3	19	5	45
3	136	5	46
3	79	1	47
3	234	1	48
3	55	5	49
3	206	5	50
3	137	1	51
3	62	5	52
3	264	5	53
3	48	1	54
3	92	5	55
3	139	5	56
3	16	5	57
3	36	5	58
3	210	1	59
3	133	1	60
3	124	5	61
3	50	5	62
4	95	5	1
4	1	5	2
4	161	5	3
4	165	5	4
4	154	5	5
4	24	5	6
4	60	5	7
4	44	5	8
4	192	5	9
4	41	5	10
4	20	5	11
4	50	5	12
4	260	5	13
4	191	5	14
4	144	5	15
4	72	5	16
4	166	5	17
4	177	5	18
4	251	5	19
4	36	5	20
4	158	5	21
4	235	5	22
4	26	5	23
4	82	5	24
4	269	5	25
4	74	5	26
4	124	5	27
4	83	5	28
4	194	5	29
4	103	5	30
4	142	5	31
4	88	5	32
4	67	5	33
4	267	5	34
4	46	5	35
4	218	5	36
4	184	1	37
4	69	5	38
4	30	5	39
4	16	5	40
4	159	1	41
4	206	5	42
4	237	5	43
4	273	5	44
4	135	5	45
4	250	5	46
4	157	5	47
4	271	1	48
4	140	5	49
4	119	5	50
4	180	5	51
4	265	1	52
4	29	1	53
4	117	1	54
4	167	5	55
4	126	1	56
4	172	5	57
4	223	5	58
4	257	1	59
4	150	1	60
4	188	5	61
4	108	5	62
4	5	5	63
4	253	5	64
4	127	5	65
4	97	5	66
4	175	5	67
4	56	5	68
4	6	1	69
4	58	1	70
4	186	5	71
4	216	5	72
4	113	5	73
4	87	1	74
4	86	1	75
4	116	5	76
5	144	1	1
5	245	1	2
5	168	1	3
5	139	5	4
5	223	5	5
5	115	5	6
5	112	5	7
5	182	1	8
5	269	5	9
5	66	5	10
5	126	1	11
5	5	5	12
5	157	5	13
5	103	5	14
5	118	5	15
5	65	5	16
5	174	5	17
5	7	5	18
5	25	5	19
5	109	5	20
5	191	5	21
5	145	5	22
5	159	5	23
5	222	1	24
5	123	5	25
5	59	5	26
5	188	5	27
5	138	5	28
5	239	5	29
5	73	5	30
5	192	5	31
5	54	1	32
5	77	5	33
5	170	5	34
5	53	5	35
5	137	5	36
5	233	5	37
5	177	5	38
5	147	5	39
5	167	5	40
5	149	5	41
5	39	1	42
5	111	5	43
5	235	5	44
5	46	5	45
5	108	5	46
5	68	5	47
5	29	5	48
5	50	5	49
5	134	5	50
5	263	5	51
5	227	5	52
5	203	5	53
5	262	5	54
5	187	5	55
5	193	5	56
5	212	5	57
6	193	5	1
6	36	1	2
6	8	5	3
6	18	5	4
6	94	5	5
6	134	5	6
6	245	5	7
6	99	5	8
6	112	5	9
6	158	5	10
6	78	5	11
6	71	5	12
6	25	5	13
6	92	5	14
6	41	5	15
6	138	1	16
6	124	5	17
6	12	5	18
6	66	5	19
6	230	5	20
6	188	5	21
6	239	5	22
6	199	5	23
6	272	1	24
6	194	1	25
6	191	5	26
6	51	1	27
6	269	5	28
6	6	5	29
6	186	1	30
6	157	5	31
6	168	5	32
6	217	1	33
6	160	5	34
6	83	1	35
6	236	5	36
6	220	5	37
6	68	5	38
6	270	1	39
6	197	1	40
6	204	5	41
6	266	5	42
6	167	5	43
6	28	5	44
6	240	5	45
6	264	5	46
6	257	5	47
6	9	5	48
6	116	5	49
6	243	5	50
6	97	5	51
6	126	1	52
6	262	5	53
6	184	5	54
6	182	1	55
6	247	1	56
6	260	5	57
6	5	5	58
6	253	1	59
6	56	5	60
6	218	1	61
6	39	5	62
6	26	1	63
6	31	5	64
6	189	5	65
6	171	1	66
6	176	5	67
6	129	1	68
6	14	5	69
6	86	5	70
6	114	5	71
6	11	1	72
6	198	5	73
6	153	1	74
6	121	5	75
6	82	5	76
6	216	5	77
6	77	5	78
6	200	1	79
6	67	5	80
6	241	5	81
6	7	1	82
6	227	5	83
6	110	5	84
6	47	5	85
6	69	5	86
6	40	5	87
6	119	5	88
6	123	5	89
6	140	5	90
7	38	5	1
7	91	1	2
7	49	5	3
7	266	5	4
7	203	5	5
7	197	1	6
7	141	5	7
7	254	5	8
7	119	5	9
7	215	5	10
7	173	5	11
7	94	5	12
7	251	5	13
7	239	5	14
7	139	5	15
7	149	1	16
7	202	1	17
7	220	1	18
7	180	5	19
7	3	5	20
7	96	5	21
7	112	5	22
7	113	5	23
7	172	5	24
7	264	5	25
7	181	5	26
7	137	5	27
7	224	1	28
7	219	5	29
7	191	5	30
7	53	1	31
7	22	5	32
7	240	1	33
7	138	5	34
7	200	1	35
7	185	1	36
7	121	5	37
7	170	1	38
7	156	1	39
7	252	5	40
7	29	5	41
7	271	5	42
7	87	1	43
7	234	5	44
7	152	5	45
7	79	1	46
7	69	5	47
7	167	5	48
7	229	5	49
7	23	5	50
8	153	5	1
8	64	5	2
8	105	5	3
8	95	5	4
8	50	5	5
8	179	5	6
8	75	5	7
8	49	5	8
8	158	5	9
8	187	5	10
8	59	1	11
8	237	5	12
8	12	1	13
8	133	1	14
8	39	1	15
8	195	5	16
8	201	1	17
8	99	5	18
8	27	5	19
8	145	5	20
8	207	5	21
8	197	1	22
8	190	1	23
8	267	5	24
8	227	5	25
8	250	5	26
8	120	1	27
8	177	5	28
8	231	5	29
8	115	5	30
8	194	1	31
8	87	5	32
8	239	5	33
8	263	5	34
8	89	1	35
8	94	5	36
8	62	5	37
8	116	5	38
8	114	5	39
8	230	5	40
8	113	1	41
8	8	1	42
8	71	5	43
8	42	5	44
8	269	1	45
8	172	5	46
8	162	5	47
8	245	1	48
8	157	5	49
8	246	5	50
8	229	5	51
9	16	5	1
9	219	5	2
9	62	5	3
9	207	1	4
9	253	5	5
9	221	1	6
9	52	5	7
9	181	5	8
9	211	1	9
9	15	5	10
9	198	5	11
9	1	5	12
9	188	1	13
9	44	5	14
9	104	5	15
9	196	5	16
9	160	5	17
9	3	5	18
9	273	5	19
9	201	1	20
9	73	5	21
9	85	5	22
9	140	5	23
9	105	5	24
9	168	5	25
9	109	5	26
9	142	5	27
9	220	5	28
9	226	5	29
9	210	1	30
9	144	5	31
9	107	5	32
9	79	1	33
9	71	5	34
9	89	5	35
9	65	5	36
9	23	1	37
9	204	5	38
9	174	5	39
9	251	5	40
9	128	1	41
9	235	5	42
9	9	5	43
9	154	5	44
9	132	1	45
9	18	5	46
9	94	5	47
9	82	5	48
9	106	1	49
9	240	1	50
9	268	5	51
9	271	5	52
9	83	5	53
9	93	5	54
9	124	5	55
9	194	5	56
9	81	5	57
9	95	5	58
9	255	5	59
9	133	5	60
9	134	5	61
9	102	1	62
9	265	5	63
9	189	5	64
9	260	5	65
9	86	5	66
9	110	5	67
9	205	5	68
9	231	5	69
9	43	5	70
9	197	5	71
9	249	5	72
9	250	5	73
9	97	5	74
9	30	1	75
9	80	5	76
9	243	5	77
9	135	1	78
9	241	5	79
9	155	5	80
9	227	5	81
9	66	1	82
9	14	5	83
9	7	1	84
10	56	5	1
10	199	5	2
10	95	1	3
10	176	5	4
10	194	1	5
10	187	5	6
10	154	5	7
10	74	5	8
10	72	5	9
10	16	1	10
10	266	5	11
10	94	1	12
10	122	5	13
10	43	5	14
10	251	5	15
10	162	5	16
10	220	5	17
10	131	1	18
10	179	5	19
10	164	5	20
10	204	5	21
10	189	5	22
10	168	5	23
10	243	5	24
10	10	5	25
10	175	5	26
10	124	5	27
10	76	5	28
10	150	1	29
10	93	5	30
10	177	5	31
10	237	5	32
10	257	5	33
10	25	5	34
10	262	1	35
10	269	5	36
10	67	5	37
10	202	5	38
10	92	5	39
10	239	5	40
10	216	5	41
10	91	1	42
10	112	5	43
10	48	5	44
10	24	5	45
10	97	5	46
10	99	5	47
10	192	5	48
10	8	5	49
10	125	5	50
10	137	5	51
10	206	5	52
10	208	5	53
10	272	5	54
10	1	5	55
10	84	5	56
10	116	5	57
10	77	1	58
10	136	5	59
10	254	5	60
10	252	5	61
10	96	5	62
10	113	5	63
11	53	5	1
11	70	5	2
11	98	5	3
11	109	5	4
11	172	5	5
11	246	5	6
11	89	5	7
11	36	1	8
11	217	1	9
11	261	5	10
11	23	5	11
11	78	5	12
11	60	5	13
11	114	5	14
11	163	1	15
11	203	5	16
11	260	1	17
11	229	5	18
11	167	1	19
11	240	1	20
11	176	5	21
11	151	1	22
11	171	5	23
11	231	5	24
11	270	5	25
11	235	1	26
11	192	5	27
11	153	1	28
11	207	5	29
11	20	5	30
11	28	1	31
11	91	1	32
11	123	5	33
11	31	5	34
11	8	5	35
11	139	1	36
11	33	5	37
11	131	1	38
11	93	5	39
11	218	1	40
11	19	1	41
11	272	1	42
11	266	5	43
11	54	5	44
11	234	5	45
11	253	5	46
